"file","caption","alt_text","category","png_time","StartTime"
"ts_DynamicB0.png","Dynamic B0 plot. The lower line shows the time series of estimated Spawning output in the presence of fishing mortality. The upper line shows the time series that could occur under the same dynamics (including deviations in recruitment), but without fishing. The point at the left represents the unfished equilibrium.",NA,"Timeseries",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"recdevs1_points.png","Recruitment deviations",NA,"RecDev",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"recdevs2_withbars.png","Recruitment deviations with 95% intervals",NA,"RecDev",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"recdevs3_varcheck.png","Recruitment deviations variance check.<br> See later figure of transformed variance values for comparison with bias adjustment settings in the model.",NA,"RecDev",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"recruit_fit_bias_adjust.png","Points are transformed variances. Red line shows current settings for bias adjustment specified in control file. Blue line shows least squares estimate of alternative bias adjustment relationship for recruitment deviations (which may or may not be an improvement. For more information, see<br> 
<blockquote>Methot, R.D. and Taylor, I.G., 2011. Adjusting for bias due to variability of estimated recruitments in fishery assessment models. <i>Can. J. Fish. Aquat. Sci.</i>, 68:1744-1760.</blockquote><br> 
Estimated alternative inputs to SS control file associated with blue line in figure: 
<pre>1939.1   #_last_early_yr_nobias_adj_in_MPD 
1982.0   #_first_yr_fullbias_adj_in_MPD 
2019.9   #_last_yr_fullbias_adj_in_MPD 
2020.8   #_first_recent_yr_nobias_adj_in_MPD 
0.95  #_max_bias_adj_in_MPD (1.0 to mimic pre-2009 models) </pre>",NA,"RecDev",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SR_curve.png","Stock-recruit curve.  Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SR_curve2.png","Stock-recruit curve with labels on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SR_resids.png","Deviations around the stock-recruit curve. Labels are on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"catch1 landings.png","landings",NA,"Catch",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"catch2 landings stacked.png","landings stacked",NA,"Catch",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"catch9 harvest rate.png","harvest rate",NA,"Catch",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SPR1_series.png","Timeseries of SPR. Horizontal line is at SPR target: 0.4",NA,"SPR",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SPR2_minusSPRseries.png","Timeseries of 1-SPR. Horizontal line is at 1 - SPR target: 1 - 0.4 = 0.6",NA,"SPR",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SPR3_ratiointerval.png","Timeseries of SPR ratio: (1-SPR)/(1-SPR_40%)",NA,"SPR",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"SPR4_phase.png","Phase plot of biomass ratio vs. SPR ratio.<br> Each point represents the biomass ratio at the start of the year and the relative fishing intensity in that same year. Warmer colors (red) represent early years and colder colors (blue) represent recent years. Lines through the final point show 95% intervals based on the asymptotic uncertainty for each dimension. The shaded ellipse is a 95% region which accounts for the estimated correlation between the two quantities: -0.661. The vertical line at 0.4 indicates the reference point as defined in the forecast.ss which can be removed from the plot via <code>SS_plots(..., btarg = -1)</code>. ",NA,"SPR",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index1_cpuedata_Acoustic_Survey.png","Index data for Acoustic_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index2_cpuefit_Acoustic_Survey.png","Fit to index data for Acoustic_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index3_obs_vs_exp_Acoustic_Survey.png","Observed vs. expected index values with smoother for Acoustic_Survey",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index4_logcpuedata_Acoustic_Survey.png","Log index data for Acoustic_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index5_logcpuefit_Acoustic_Survey.png","Fit to log index data on log scale for Acoustic_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index6_log_obs_vs_exp_Acoustic_Survey.png","log(observed) vs. log(expected) index values with smoother for Acoustic_Survey",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index10_resids_SE_total_Acoustic_Survey.png","Residuals of fit to index for Acoustic_Survey.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index12_resids_SE_total_Acoustic_Survey.png","Deviations for fit to index for Acoustic_Survey.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index1_cpuedata_bottom_Survey.png","Index data for bottom_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index2_cpuefit_bottom_Survey.png","Fit to index data for bottom_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index3_obs_vs_exp_bottom_Survey.png","Observed vs. expected index values with smoother for bottom_Survey",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index4_logcpuedata_bottom_Survey.png","Log index data for bottom_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index5_logcpuefit_bottom_Survey.png","Fit to log index data on log scale for bottom_Survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index6_log_obs_vs_exp_bottom_Survey.png","log(observed) vs. log(expected) index values with smoother for bottom_Survey",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index10_resids_SE_total_bottom_Survey.png","Residuals of fit to index for bottom_Survey.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index12_resids_SE_total_bottom_Survey.png","Deviations for fit to index for bottom_Survey.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"index9_standcpueall.png","Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0.",NA,"Index",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age in (max ~ 40.9 million)",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers1_sex1_mid.png","Middle of year expected numbers at age in (max ~ 36.0 million)",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers6_len_sex1.png","Beginning of year expected numbers at length in (max ~ 47.7 million)",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers6_len_sex1.png","Middle of year expected numbers at length in (max ~ 39.3 million)",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers4_equilagecomp.png","Equilibrium age distribution",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers10_ageerror_matrix_1.png","Distribution of observed age at true age 
 for ageing error type 1",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"numbers10_ageerror_matrix_2.png","Distribution of observed age at true age 
 for ageing error type 2",NA,"Numbers",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat__aggregated_across_time.png","Age comp data, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat__multi-fleet_comparison.png","Age comp data,  comparing across fleets",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt1mkt0_page1.png","Age comp data, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt1mkt0_page2.png","Age comp data, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 3)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt1mkt0_page3.png","Age comp data, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 3) (plot 3 of 3)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_bubflt1mkt0_page3.png","Age comp data, whole catch, Fishery (max=0.68) (plot 3 of 3)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_timeseries_part0_Fishery.png","Mean age for Fishery with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_TA1.8_Fishery.png","Mean age for Fishery with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt2mkt0.png","Age comp data, whole catch, Acoustic_Survey.<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 2.104 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.678. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_bubflt2mkt0.png","Age comp data, whole catch, Acoustic_Survey (max=0.63)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_timeseries_part0_Acoustic_Survey.png","Mean age for Acoustic_Survey with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_TA1.8_Acoustic_Survey.png","Mean age for Acoustic_Survey with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt3mkt0_page1.png","Age comp data, whole catch, bottom_Survey (plot 1 of 2).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.578 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.366. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_flt3mkt0_page2.png","Age comp data, whole catch, bottom_Survey (plot 1 of 2).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.578 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.366. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 2)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_bubflt3mkt0_page2.png","Age comp data, whole catch, bottom_Survey (max=0.53) (plot 2 of 2)",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_timeseries_part0_bottom_Survey.png","Mean age for bottom_Survey with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agedat_data_weighting_TA1.8_bottom_Survey.png","Mean age for bottom_Survey with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit__aggregated_across_time.png","Age comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt1mkt0_page1.png","Age comps, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt1mkt0_page2.png","Age comps, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 3)",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt1mkt0_page3.png","Age comps, whole catch, Fishery (plot 1 of 3).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.345 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.256. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 3) (plot 3 of 3)",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_residsflt1mkt0_page3.png","Pearson residuals, whole catch, Fishery (max=8.31) (plot 3 of 3) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_timeseries_part0_Fishery.png","Mean age for Fishery with 95% confidence intervals based on current sample sizes (including any D-M weighting).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_TA1.8_Fishery.png","Mean age for Fishery with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from Fishery:<br>1.9042 (1.3949-3.0335) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt2mkt0.png","Age comps, whole catch, Acoustic_Survey.<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 2.104 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.678. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_residsflt2mkt0.png","Pearson residuals, whole catch, Acoustic_Survey (max=9.39) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_timeseries_part0_Acoustic_Survey.png","Mean age for Acoustic_Survey with 95% confidence intervals based on current sample sizes (including any D-M weighting).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_TA1.8_Acoustic_Survey.png","Mean age for Acoustic_Survey with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from Acoustic_Survey:<br>0.5146 (0.3269-1.3468) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt3mkt0_page1.png","Age comps, whole catch, bottom_Survey (plot 1 of 2).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.578 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.366. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_flt3mkt0_page2.png","Age comps, whole catch, bottom_Survey (plot 1 of 2).<br>'N input' is the input sample size. 'N adj.' is the sample size after adjustment by the Dirichlet-Multinomial <i>&#920</i> parameter based on the formula N adj. = 1 / (1+<i>&#920</i>) + N * <i>&#920</i> / (1+<i>&#920</i>). <br>For this fleet, <i>&#920</i> = 0.578 and the sample size multiplier is approximately <i>&#920</i> / (1+<i>&#920</i>) = 0.366. For more info, see <a href=https://doi.org/10.1016/j.fishres.2016.06.005>Thorson et al. (2017)</a>. (plot 2 of 2)",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_residsflt3mkt0_page2.png","Pearson residuals, whole catch, bottom_Survey (max=12.63) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_timeseries_part0_bottom_Survey.png","Mean age for bottom_Survey with 95% confidence intervals based on current sample sizes (including any D-M weighting).",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"comp_agefit_data_weighting_TA1.8_bottom_Survey.png","Mean age for bottom_Survey with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from bottom_Survey:<br>0.4749 (0.3388-0.7953) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
